,zip,work_outside_home,Commute,beh_read,beh_type,beh_handheld,beh_handfree,beh_app,acc_handheld,acc_handfree,acc_read,acc_type,acc_app,threat_talk,threat_type,threat_aggressive,threat_spdfwy,threat_spdres,threat_lights,threat_asleep,threat_alcohol,threat_cannabis,threat_app,legal_addgps,legal_gps1819,legal_handheld,legal_handheldstop,legal_handheldspkr,legal_911,legal_camera,legal_music1819,legal_readstop,legal_typestop,legal_handfree,legal_app1819,legal_video,will30_handheld,will30_type,will30_app,willever_tixtalk,willever_tixtext,willever_crashtalk,willever_crashtext,stop_family,stop_friends,stop_pass,stop_bt,stop_tix124,stop_tix240,stop_ins,stop_work,stop_app,stop_block,stop_crash,stop_kill,stop_none,Gender,Age,agegrp1,Race,Education,Income,drive30days,Urbanicity,weight,Language,legal_gps2122,legal_music2122,legal_app2122,year,month,day,beh_score,acc_score,threat_score,legal_score,will_score,Nonawareness_score
75,98002,1,1.0,5,5,5,1,3,1,1,3,3,2,3,3,2,2,2,2,1,1,1,3,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,2,4,4,4,4,1,1,1,2,2,2,2,2,2,2,2,2,2,1,57,3,3,2,3,1,1.0,0.607542766,,,,,2018,6,17,2,10,20,9.0,2,67.0
76,98125,1,3.0,5,5,5,2,3,3,1,3,3,3,2,2,2,3,2,1,1,1,1,3,2,1.0,2,1,1,1,1,2.0,1,1,1,2.0,2,4,3,3,4,4,4,4,2,2,2,2,2,2,2,2,1,2,1,1,2,2,53,3,3,4,5,1,1.0,2.268797703,,,,,2018,6,17,2,7,18,14.0,2,77.0
77,98030,2,,5,5,5,3,5,4,2,2,4,4,2,1,1,2,2,1,1,2,3,2,2,1.0,2,2,2,2,2,2.0,2,2,1,1.0,2,4,4,4,4,4,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2,30,1,4,4,3,1,2.0,0.534397246,,,,,2018,6,17,0,4,17,9.0,4,60.0
78,98119,1,3.0,3,3,3,3,3,3,3,3,3,3,2,2,2,1,1,1,1,1,1,2,2,1.0,2,2,2,1,2,2.0,1,1,1,1.0,2,3,3,3,3,3,3,3,1,1,1,2,1,1,1,2,1,2,1,1,2,2,44,2,1,3,3,1,1.0,1.988298075,,,,,2018,6,17,8,5,14,12.0,7,92.0
79,98126,1,1.0,5,5,5,5,5,4,3,4,4,4,1,1,1,2,1,1,1,1,1,2,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,3,4,4,4,1,1,1,2,2,1,2,2,2,2,2,2,2,2,70,4,3,2,2,1,2.0,0.788583249,,,,,2018,6,17,0,1,12,9.0,1,43.0
80,98032,2,,5,5,5,5,5,3,2,3,3,3,2,2,2,2,2,2,1,2,3,2,2,1.0,2,2,2,1,1,1.0,1,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,1,1,1,1,2,2,2,1,1,2,1,52,3,2,1,1,2,2.0,0.427458696,,,,,2018,6,17,0,6,20,12.0,0,31.0
81,98168,2,,5,5,5,3,5,4,2,4,4,3,2,1,2,3,2,1,1,1,1,2,2,1.0,2,2,2,2,2,2.0,1,1,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,29,1,3,2,2,1,1.0,0.527640133,,,,,2018,6,17,0,3,16,10.0,0,49.0
82,98125,3,,5,5,5,3,5,4,2,3,4,3,2,1,2,3,1,1,2,1,2,2,2,1.0,2,2,2,2,2,2.0,2,2,1,1.0,2,3,4,4,3,3,4,4,1,2,2,1,1,1,1,2,1,1,1,1,2,1,73,4,8,2,1,1,1.0,2.202997327,,,,,2018,6,17,0,4,17,9.0,3,57.0
83,98038,2,,5,5,5,5,3,4,2,4,4,2,1,1,1,3,1,1,1,1,2,2,2,1.0,2,1,2,2,2,2.0,1,1,2,2.0,2,3,4,3,4,4,4,3,1,1,2,2,2,2,2,2,2,2,2,2,2,1,22,1,3,2,2,1,3.0,0.541231061,,,,,2018,6,17,2,4,14,10.0,3,61.0
84,98031,2,,5,5,4,3,5,4,2,4,4,3,2,3,1,2,2,1,1,1,1,2,2,2.0,1,2,2,1,2,1.0,2,1,1,1.0,2,3,3,3,4,4,4,4,1,2,2,2,1,2,1,2,2,2,1,2,2,2,34,1,4,3,2,1,2.0,0.541077212,,,,,2018,6,17,1,3,16,12.0,3,66.0
85,98052,1,3.0,4,5,4,4,4,3,2,3,4,3,3,1,1,2,1,1,1,1,1,2,2,1.0,1,2,2,1,2,1.0,1,2,1,1.0,2,3,4,4,3,4,3,4,1,1,2,2,1,1,2,1,2,2,2,1,2,2,19,1,4,2,4,1,2.0,1.92150217,,,,,2018,6,17,3,5,14,13.0,3,73.0
86,98055,1,3.0,3,3,3,3,3,4,2,3,3,3,2,2,1,1,1,1,1,1,1,2,2,1.0,2,2,2,2,2,2.0,2,2,1,2.0,2,3,3,3,3,3,3,3,2,2,2,1,1,1,1,2,2,2,1,1,2,2,49,2,3,3,2,1,2.0,0.765719225,,,,,2018,6,17,8,5,13,8.0,7,79.0
87,98002,2,,5,5,5,5,5,3,4,4,4,4,1,1,1,1,1,1,1,1,1,2,2,2.0,2,1,1,1,1,2.0,1,1,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,52,3,3,1,1,1,2.0,0.603876568,,,,,2018,6,17,0,1,11,13.0,0,51.0
88,98109,2,,1,5,2,1,3,3,3,3,4,1,2,2,2,1,2,1,3,1,2,2,1,1.0,2,1,2,2,2,1.0,1,1,1,1.0,2,4,3,4,3,3,4,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,27,1,4,4,3,1,2.0,0.534397246,,,,,2018,6,17,9,6,18,14.0,5,99.0
89,98028,1,1.0,3,4,5,2,3,3,2,3,3,3,2,2,2,2,1,2,1,1,1,4,2,2.0,2,2,2,2,2,2.0,1,1,1,1.0,2,4,4,4,3,3,3,3,1,1,1,1,1,1,1,1,2,2,2,1,2,2,45,2,3,2,3,1,2.0,0.756265901,,,,,2018,6,17,5,6,18,10.0,4,76.0
90,98107,1,1.0,5,5,5,1,3,1,1,4,4,2,4,1,1,3,2,1,1,1,1,3,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,2,4,4,4,4,1,1,1,1,1,1,1,2,2,1,1,1,2,2,43,2,3,3,3,1,1.0,0.610353954,,,,,2018,6,17,2,8,18,9.0,2,63.0
91,98052,1,1.0,2,3,2,3,3,3,3,3,3,4,2,2,2,1,1,1,1,1,1,2,2,1.0,2,2,2,2,2,2.0,2,2,1,2.0,2,2,3,4,3,3,3,3,2,2,1,1,1,1,1,2,1,1,1,1,2,2,41,2,3,4,3,1,2.0,0.610353954,,,,,2018,6,17,10,4,14,8.0,7,83.0
92,98052,1,1.0,4,5,5,3,5,4,2,4,4,3,3,1,2,2,1,1,1,1,1,2,2,1.0,2,2,2,2,2,2.0,1,2,1,2.0,2,4,4,4,4,4,3,4,1,1,1,1,2,1,1,2,1,2,1,1,2,1,50,3,3,3,2,1,3.0,0.619164583,,,,,2018,6,17,1,3,15,9.0,1,50.0
93,98003,1,1.0,5,5,5,3,5,3,2,4,4,3,2,2,2,2,1,1,1,1,3,2,2,1.0,2,2,2,1,2,2.0,2,2,2,2.0,2,3,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,52,3,2,2,3,1,1.0,0.432869566,,,,,2018,6,17,0,4,17,8.0,1,48.0
94,98003,2,,5,5,5,3,5,3,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,2,2,2.0,1,1,2,1.0,1,4,3,4,3,3,3,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,26,1,3,1,4,1,3.0,1.333411193,,,,,2018,6,17,0,2,10,11.0,4,57.0
95,98168,1,3.0,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1.0,2,2,2,1,1,1.0,1,1,1,1.0,2,4,4,4,4,4,4,4,1,1,1,2,1,2,2,2,2,2,2,2,2,1,43,2,3,3,2,2,2.0,0.695852517,,,,,2018,6,17,0,0,10,15.0,0,27.5
96,98133,1,3.0,3,3,3,2,5,3,2,3,3,4,3,2,1,2,2,2,1,1,4,2,2,1.0,2,2,2,2,2,1.0,1,2,1,2.0,2,4,4,4,4,4,4,4,1,1,2,2,1,1,1,2,2,2,2,1,2,1,23,1,3,2,1,1,1.0,0.527867331,,,,,2018,6,17,6,5,20,10.0,0,67.0
97,98003,1,1.0,5,5,5,4,5,4,2,4,4,4,1,1,1,2,1,1,1,1,1,1,2,1.0,1,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,1,2,2,1,2,2,2,1,2,2,2,55,3,3,4,3,1,2.0,0.583866374,,,,,2018,6,17,0,2,11,10.0,0,43.0
98,98391,2,,5,5,5,3,5,4,2,4,4,3,1,1,1,2,1,1,1,1,1,2,2,1.0,2,2,2,1,2,1.0,2,2,1,2.0,2,4,4,2,4,4,4,4,2,2,2,1,2,2,2,1,1,1,2,2,2,2,40,2,3,2,2,1,1.0,0.617983378,,,,,2018,6,17,0,3,12,10.0,2,51.0
99,98106,2,,1,2,1,2,4,2,1,3,4,4,3,1,1,1,1,1,1,1,2,2,1,1.0,2,2,2,1,2,2.0,1,1,1,2.0,2,4,4,4,4,4,4,4,1,1,2,2,2,2,1,1,2,2,2,2,2,2,18,1,1,1,2,1,1.0,0.390789677,,,,,2018,6,17,12,6,14,12.0,0,80.0
100,98038,1,1.0,2,4,2,2,5,2,2,4,4,4,3,1,2,3,2,2,1,1,2,2,2,1.0,2,1,1,1,2,1.0,1,2,2,2.0,2,2,3,4,4,4,4,4,1,1,1,1,2,2,2,2,1,2,2,2,2,2,21,1,2,2,2,1,1.0,0.300803619,,,,,2018,6,17,7,4,19,12.0,3,82.0
101,98030,2,,5,5,5,4,5,3,1,4,4,3,2,1,1,2,2,1,1,1,1,2,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,2,2,2,2,2,2,2,2,2,2,2,27,1,3,3,3,1,2.0,0.521126057,,,,,2018,6,17,0,5,14,9.0,0,46.0
102,98042,1,1.0,1,2,3,5,5,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1.0,2,2,2,2,2,2.0,1,1,2,1.0,2,3,3,3,3,3,3,3,2,2,2,2,1,1,1,2,2,2,2,1,2,1,59,3,3,1,2,1,2.0,0.61513705,,,,,2018,6,17,9,6,20,10.0,7,95.0
103,98178,2,,5,5,5,5,5,4,4,4,4,4,4,2,2,1,1,1,1,1,2,1,2,1.0,2,2,2,2,2,2.0,1,1,2,1.0,1,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,36,2,4,3,1,1,2.0,0.485799972,,,,,2018,6,17,0,0,16,11.0,0,49.0
104,98102,2,,3,3,5,3,3,3,1,3,3,3,2,1,1,2,1,2,1,2,3,2,2,1.0,2,2,2,2,2,2.0,2,2,1,2.0,2,3,3,3,3,2,3,3,2,2,2,1,1,2,1,2,2,2,1,2,2,2,29,1,1,1,2,1,2.0,0.838384123,,,,,2018,6,17,6,7,17,8.0,8,84.0
105,98133,1,4.0,2,3,2,1,2,2,1,3,4,2,2,1,2,3,2,1,1,2,2,3,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,2,3,3,3,3,4,4,2,2,1,1,1,1,1,2,2,2,1,1,2,2,29,1,3,3,5,1,2.0,1.563378172,,,,,2018,6,17,11,8,19,9.0,6,94.0
106,98103,1,3.0,5,5,3,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2.0,2,2,2,1,2,2.0,2,2,2,2.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,64,3,3,3,2,1,1.0,0.61513705,,,,,2018,6,17,2,0,10,7.0,0,35.0
107,98177,2,,5,5,5,5,5,4,3,4,4,4,1,1,1,2,1,1,1,1,1,1,2,1.0,2,1,2,2,1,2.0,2,1,1,2.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,2,1,1,2,2,67,4,3,2,2,1,2.0,0.788583249,,,,,2018,6,17,0,1,11,11.0,0,45.0
108,98004,1,1.0,3,5,5,5,5,4,3,3,4,4,2,2,1,1,1,2,2,2,2,2,2,1.0,2,2,2,1,2,2.0,2,2,2,2.0,1,4,4,4,4,4,4,4,1,1,1,2,1,2,2,1,2,2,2,2,2,1,46,2,3,3,2,1,2.0,0.619164583,,,,,2018,6,17,2,2,17,9.0,0,50.0
109,98126,1,1.0,5,5,3,3,5,4,2,3,4,3,3,1,2,3,2,2,1,2,2,2,2,1.0,2,2,2,2,2,1.0,1,2,2,1.0,2,4,3,2,4,4,4,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,34,1,3,4,4,1,2.0,1.302815143,,,,,2018,6,17,2,4,20,10.0,3,67.0
110,98155,1,3.0,3,3,5,3,1,2,1,3,3,3,3,2,1,2,2,1,1,1,1,2,2,2.0,2,2,2,2,2,2.0,2,2,1,2.0,2,4,2,2,4,2,4,3,2,2,1,2,1,2,1,2,2,2,1,1,2,2,32,1,3,3,3,1,2.0,0.521126057,,,,,2018,6,17,8,8,16,7.0,7,82.0
111,98166,1,6.0,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,2,2,2.0,2,2,2,2,2,2.0,1,1,2,1.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,2,1,1,2,2,64,3,2,2,1,2,2.0,2.102672358,,,,,2018,6,17,0,0,11,9.0,0,19.0
112,98391,2,,4,5,4,5,5,2,1,4,4,4,2,1,1,2,1,2,1,1,1,2,2,1.0,2,2,2,2,2,2.0,2,2,1,2.0,2,4,4,4,3,4,4,4,1,2,1,1,1,1,2,2,2,1,1,2,2,2,40,2,3,2,3,1,2.0,0.610353954,,,,,2018,6,17,2,5,14,8.0,1,50.0
113,98034,1,6.0,5,5,5,5,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1.0,2,2,2,1,2,2.0,2,2,2,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,51,3,3,2,3,1,2.0,0.756265901,,,,,2018,6,17,2,5,20,8.0,0,53.0
114,98001,1,1.0,3,4,5,5,3,4,3,3,4,3,2,1,2,2,1,2,1,1,2,2,2,1.0,2,2,2,1,2,2.0,2,2,1,1.0,2,4,3,3,4,3,4,3,2,2,2,1,2,2,2,2,1,1,2,2,2,1,36,2,3,3,3,1,2.0,0.687261745,,,,,2018,6,17,5,3,16,10.0,4,71.0
115,98038,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,3,1,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,2,1,1,1,2,1,61,3,4,3,1,2,3.0,1.183395563,,,,,2018,6,17,0,0,12,9.0,0,19.5
116,98103,2,,2,3,5,1,3,4,1,3,4,3,1,1,1,2,1,1,1,1,1,4,2,1.0,2,2,2,2,2,2.0,1,1,2,1.0,1,4,3,2,4,2,3,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,33,1,3,3,5,1,1.0,1.563378172,,,,,2018,6,17,7,5,14,11.0,6,84.0
117,98023,2,,5,5,2,2,1,3,1,4,4,2,2,1,1,2,2,2,1,1,3,3,2,1.0,2,2,2,2,2,2.0,2,2,1,1.0,2,3,4,1,3,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,29,1,3,2,2,1,2.0,0.527640133,,,,,2018,6,17,7,6,18,9.0,5,80.0
118,98125,1,3.0,5,5,5,5,5,4,2,4,4,4,1,1,1,1,1,2,1,1,2,2,2,1.0,2,2,2,2,2,2.0,1,1,1,1.0,1,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2,2,1,35,2,3,2,1,2,1.0,0.678670973,,,,,2018,6,17,0,2,13,12.0,0,25.5
119,98006,2,,5,5,5,5,5,3,2,4,4,4,2,1,1,1,1,1,1,2,1,1,2,1.0,2,1,2,1,1,2.0,1,1,1,1.0,2,4,4,4,4,4,4,4,1,1,1,2,1,2,1,1,1,1,1,1,2,2,65,4,4,2,3,1,2.0,5.218379803,,,,,2018,6,17,0,3,12,14.0,0,57.0
120,98122,1,3.0,5,5,5,5,5,3,3,3,3,3,2,1,1,2,1,1,1,1,1,2,2,1.0,2,2,2,2,2,2.0,2,2,1,1.0,2,4,4,4,4,4,4,4,2,2,1,2,1,1,2,2,2,1,1,1,2,2,22,1,3,3,1,2,1.0,0.970197332,,,,,2018,6,17,0,5,13,9.0,0,22.5
121,98058,2,,5,5,5,5,5,3,2,4,4,4,1,1,1,2,1,1,1,2,2,2,2,1.0,2,2,2,2,2,2.0,2,2,2,2.0,2,4,4,4,4,3,4,4,2,2,2,1,2,2,2,2,1,2,1,1,2,2,32,1,4,3,1,1,2.0,0.527717281,,,,,2018,6,17,0,3,14,7.0,1,41.0
122,98122,1,1.0,5,4,5,2,5,3,1,3,4,4,2,1,1,1,1,1,1,1,2,1,2,1.0,2,2,1,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,2,2,1,2,1,1,1,1,2,2,67,4,1,4,3,1,1.0,9.798847146,,,,,2018,6,17,1,5,12,10.0,0,49.0
123,98034,1,1.0,5,5,5,3,4,2,2,3,3,2,3,2,1,2,2,1,1,1,2,3,2,1.0,2,2,2,1,2,2.0,2,2,1,1.0,2,4,4,3,4,4,4,4,2,2,1,2,2,1,1,2,2,2,1,1,2,2,53,3,3,3,2,1,2.0,0.765719225,,,,,2018,6,17,1,8,18,10.0,1,61.0
124,98052,2,,5,5,5,3,4,3,2,4,4,4,1,1,1,1,1,1,1,1,1,2,2,1.0,2,2,2,1,2,2.0,1,1,2,2.0,1,3,3,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,30,1,4,4,3,3,2.0,0.534397246,,,,,2018,6,17,1,3,11,11.0,3,29.0
125,98118,1,4.0,3,5,3,5,2,2,2,3,4,3,3,1,2,2,1,1,1,1,2,2,2,1.0,2,2,2,1,2,2.0,2,2,2,1.0,2,3,4,2,3,3,3,4,2,1,1,1,1,1,1,2,1,2,1,1,2,1,55,3,3,3,3,1,1.0,0.607542766,,,,,2018,6,17,7,6,16,9.0,6,81.0
126,98125,1,3.0,5,5,5,5,5,3,2,3,4,4,2,1,2,3,2,2,2,2,2,2,2,1.0,2,2,2,2,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,1,1,1,1,2,2,44,2,3,2,3,1,1.0,0.610353954,,,,,2018,6,17,0,4,20,8.0,0,48.0
127,98003,2,,5,5,5,5,5,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,61,3,3,2,1,2,2.0,0.576568044,,,,,2018,6,17,0,3,10,9.0,12,38.0
128,98115,1,3.0,5,5,5,5,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,2,2,2.0,1,1,1,2.0,2,4,4,1,4,4,4,4,1,1,1,1,1,1,1,1,1,2,1,1,2,2,68,4,3,2,2,1,1.0,0.788583249,,,,,2018,6,17,0,1,10,10.0,3,50.0
129,98052,1,1.0,3,5,5,5,3,4,2,4,4,4,2,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,2,2,2.0,1,1,1,2.0,2,4,4,4,4,4,3,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,52,3,3,4,1,1,2.0,0.746812577,,,,,2018,6,17,4,2,11,10.0,2,57.0
130,98166,2,,4,5,4,4,5,3,2,4,4,3,2,1,1,2,1,1,1,1,2,4,2,1.0,2,2,2,1,1,2.0,2,2,2,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,2,69,4,3,1,2,1,2.0,0.788583249,,,,,2018,6,17,2,4,16,9.0,0,51.0
131,98103,1,1.0,3,5,5,4,5,3,2,3,3,3,2,1,2,2,1,2,1,2,2,2,2,1.0,2,2,2,2,2,2.0,1,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,2,2,1,2,2,2,1,1,2,2,40,2,3,3,1,1,1.0,0.602724529,,,,,2018,6,17,2,6,17,9.0,0,54.0
132,98057,2,,5,5,5,5,5,3,2,3,4,3,2,1,1,2,2,1,1,1,2,1,2,2.0,1,2,2,2,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,51,3,1,1,1,1,1.0,3.567213692,,,,,2018,6,17,0,5,14,8.0,0,43.0
133,98023,2,,5,5,5,4,5,4,2,4,4,3,2,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,2,2,1.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,2,1,2,2,2,42,2,3,3,1,1,2.0,0.602724529,,,,,2018,6,17,0,3,11,9.0,0,41.0
134,98052,2,,2,3,5,2,4,3,3,4,3,3,3,2,1,2,2,1,1,2,3,2,2,1.0,2,2,2,2,2,1.0,2,2,1,2.0,2,3,2,2,3,4,3,3,2,2,1,2,2,2,1,1,2,2,1,1,2,1,40,2,3,3,5,1,2.0,2.061785235,,,,,2018,6,17,6,4,19,9.0,8,86.0
135,98125,1,1.0,3,3,3,2,3,1,1,3,3,3,3,1,2,3,2,1,1,1,1,1,2,1.0,2,2,2,1,2,1.0,2,2,1,2.0,2,2,3,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,2,2,29,1,3,4,3,1,1.0,0.521126057,,,,,2018,6,17,8,9,16,10.0,4,83.0
136,98108,2,,5,5,5,5,5,4,4,4,4,3,2,2,2,1,1,1,1,1,1,2,2,1.0,1,1,1,2,1,2.0,2,2,1,1.0,2,3,3,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,1,2,1,42,2,1,1,1,2,2.0,1.899323184,,,,,2018,6,17,0,1,14,13.0,3,31.5
137,98056,1,1.0,4,4,5,3,5,2,1,3,3,3,3,1,2,3,2,2,1,1,1,2,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,3,2,2,2,1,2,2,2,2,2,2,1,1,2,2,38,2,3,3,2,1,2.0,0.617983378,,,,,2018,6,17,2,8,18,9.0,1,60.0
138,98121,1,3.0,5,5,5,5,5,3,2,4,4,4,2,1,1,2,1,1,1,1,1,1,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,40,2,3,4,2,2,1.0,0.617983378,,,,,2018,6,17,0,3,12,9.0,0,21.0
139,98023,1,6.0,5,5,5,3,5,3,2,4,4,4,2,1,1,1,1,1,1,1,1,1,2,1.0,2,2,1,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,57,3,3,3,3,1,2.0,0.583866374,,,,,2018,6,17,0,3,11,10.0,0,44.0
140,98101,1,6.0,4,5,4,3,5,3,2,4,4,3,2,1,2,3,2,1,1,2,2,2,2,1.0,2,2,2,2,2,2.0,2,2,1,1.0,2,4,4,4,4,4,4,4,1,1,1,1,2,1,1,2,1,1,1,1,2,2,33,1,3,2,3,1,1.0,0.521126057,,,,,2018,6,17,2,4,18,9.0,0,53.0
141,98102,1,6.0,5,5,5,5,5,4,4,4,4,4,1,1,1,2,1,1,1,1,2,1,2,1.0,2,2,2,1,2,2.0,1,1,1,1.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,40,2,3,3,1,2,1.0,0.678670973,,,,,2018,6,17,0,0,12,12.0,0,24.0
142,98023,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,3,1,2,1.0,2,2,2,2,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,42,2,3,3,1,2,2.0,0.602724529,,,,,2018,6,17,0,0,12,8.0,0,18.0
143,98027,1,1.0,3,3,3,5,1,4,1,3,3,1,1,1,1,4,2,2,1,1,3,4,2,1.0,2,2,2,1,2,2.0,2,2,1,1.0,2,2,2,1,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,2,1,19,1,3,1,1,1,2.0,0.527867331,,,,,2018,6,17,10,8,20,10.0,7,99.0
144,98042,2,,3,3,3,3,5,3,2,3,4,4,3,1,1,1,1,2,1,1,2,2,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,3,4,4,4,4,4,2,2,2,1,1,1,2,2,1,1,1,1,2,2,38,2,4,3,4,1,2.0,1.229873346,,,,,2018,6,17,6,4,15,9.0,1,61.0
145,98122,1,1.0,3,3,5,2,5,3,3,3,4,4,2,1,1,2,1,1,1,1,1,2,2,1.0,2,2,2,2,2,2.0,2,2,2,2.0,2,3,3,4,3,4,3,4,2,2,2,2,1,1,1,2,2,2,2,2,2,1,29,1,4,4,2,1,1.0,0.763773363,,,,,2018,6,17,4,3,13,7.0,4,57.0
146,98198,1,1.0,1,1,1,1,2,3,1,4,4,3,2,2,1,2,1,1,1,1,2,1,2,2.0,2,2,2,2,2,1.0,2,2,2,1.0,1,2,2,1,2,2,3,2,2,2,2,1,2,2,1,2,2,2,1,1,2,1,29,1,3,3,3,1,2.0,0.533364477,,,,,2018,6,17,15,5,14,9.0,14,118.0
147,98188,1,1.0,5,5,5,5,5,4,2,3,3,3,1,1,1,2,2,1,2,1,1,2,2,1.0,2,2,2,1,2,1.0,2,2,1,2.0,2,4,3,3,4,4,4,4,2,2,1,1,2,2,2,2,2,2,2,2,2,2,38,2,3,3,2,1,2.0,0.617983378,,,,,2018,6,17,0,5,14,10.0,2,55.0
148,98144,2,,5,5,5,5,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,2,2,1,1,2,2.0,1,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,2,2,2,2,2,1,60,3,3,2,1,2,1.0,0.599948481,,,,,2018,6,17,0,1,10,11.0,0,22.0
149,98034,2,,1,1,2,1,3,3,2,4,4,3,1,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,2,2,2.0,2,2,2,2.0,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,30,1,3,3,1,1,2.0,0.514611982,,,,,2018,6,17,13,4,10,7.0,9,88.0
150,98177,1,1.0,2,2,2,1,2,3,1,3,4,3,2,2,1,2,2,1,1,1,2,2,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,2,3,3,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,2,35,2,3,2,3,1,2.0,0.610353954,,,,,2018,6,17,12,6,16,9.0,4,85.0
151,98030,1,1.0,1,5,5,5,4,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,1,2,2.0,1,1,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,19,1,2,1,4,1,2.0,0.742724986,,,,,2018,6,17,5,1,10,11.0,0,54.0
152,98045,1,1.0,5,5,5,1,4,3,2,4,4,4,2,1,1,2,1,1,1,1,1,2,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,3,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,55,3,3,3,5,1,2.0,1.751599122,,,,,2018,6,17,1,3,13,9.0,1,48.0
